表格1,,,,,,,,,,,,,,,,,,,,
,IOUCafe,,蔓越莓,,,,五常一街,,信義安和捷運站,,,,,,,,,,,
,花卷,,肉排,,,,下莊光武路,,南京三民捷運站,,,,,,,,,,,
,阿母的店,,肋眼牛排,,,,西河五路,,忠孝敦化捷運站,,,,,,,,,,,
,天鵝脖子街,,韭菜,,,,忠平路,,忠孝復興捷運站,,,,,,,,,,,
,牛洞食堂,,烤餅,,,,環中東路,,忠孝新生捷運站,,,,,,,,,,,
,小樽手作珈琲,,戚風蛋糕,,,,榮安十四街,,秀朗橋捷運站,,,,,,,,,,,
,極匠gokujoh,,梅子,,,,龍海路,,重陽橋捷運站,,,,,,,,,,,
,北平陶然亭餐廳,,清酒,,,,中南二路,,臺北橋捷運站,,,,,,,,,,,
,小蒙牛麻辣鴛鴦鍋,,甜湯,,,,永科東路,,善導寺捷運站,,,,,,,,,,,
,樂食樂,,煎蛋,,,,重吉路,,龍山寺捷運站,,,,,,,,,,,
,A.K.12美式小館,,蔥油餅,,,,楓子林,,行天宮捷運站,,,,,,,,,,,
,薄多義,,薑片,,,,達興,,先嗇宮捷運站,,,,,,,,,,,
,宅涮涮鍋,,檸檬水,,,,中港一街,,廣慈奉天宮捷運站,,,,,,,,,,,
,大阪屋,,檸檬片,,,,國昌一街,,科技大樓捷運站,,,,,,,,,,,
,肥鰻屋,,鹹蛋,,,,樹林口,,台電大樓捷運站,,,,,,,,,,,
,MAJIMAJI集食行樂MAJI創意市集好丘貝果疆毒新疆烤肉串料理(近捷運圓山站),,手工餅乾,,,,南崗一路,,市政府捷運站,,,,,,,,,,,
,我!就厲害,,仙草,,,,花園新城二街,,新店區公所捷運站,,,,,,,,,,,
,ipizza愛披薩,,可樂餅,,,,頂田寮路,,汐止區公所捷運站,,,,,,,,,,,
,榮日式串燒,,空心菜,,,,水漣路,,萬芳醫院捷運站,,,,,,,,,,,
,順園小館,,炸豬排,,,,金山街,,台大醫院捷運站,,,,,,,,,,,
,韓極,,紅棗,,,,豐祥路,,亞東醫院捷運站,,,,,,,,,,,
,天吉屋忠孝店,,魚卵,,,,溝皂,,雙和醫院捷運站,,,,,,,,,,,
,芽米屋,,絲瓜,,,,裕榮路,,動物園捷運站,,,,,,,,,,,
,許仔豬腳麵線,,飯糰,,,,八德路四段,,葫洲捷運站,,,,,,,,,,,
,儲房咖啡館,,腸粉,,,,八股,,松山機場捷運站,,,,,,,,,,,
,旅人書房Zeelandia,,漢堡肉,,,,雙城路,,紅樹林捷運站,,,,,,,,,,,
,順來十全排骨,,蝦米,,,,楠泰街,,忠義捷運站,,,,,,,,,,,
,小吳刀切牛肉麵,,蝦餅,,,,大城北,,台北101/世貿捷運站,,,,,,,,,,,
,錦洲美食,,糖心蛋,,,,嘉政二街,,台北101捷運站,,,,,,,,,,,
,樺冠西餅蛋糕,,鴨胸,,,,英德街,,世貿捷運站,,,,,,,,,,,
,兜味,,鍋巴,,,,豐西街,,新北產業園區捷運站,,,,,,,,,,,
,故宮晶華,,麵體,,,,城福街,,北門捷運站,,,,,,,,,,,
,品田牧場,,肉絲,,,,埔尾,,小南門捷運站,,,,,,,,,,,
,蠔猛澎湖海鮮燒烤,,肉燥,,,,文安,,小碧潭捷運站,,,,,,,,,,,
,smith&hsu現代茶館內湖瑞光店,,青江菜,,,,順安街,,永安市場捷運站,,,,,,,,,,,
,武大郎胡椒餅,,胡蘿蔔,,,,保源二街,,中正紀念堂捷運站,,,,,,,,,,,
,貳頭堂ErTouTang,,香蒜,,,,華城二路,,台北小巨蛋捷運站,,,,,,,,,,,
,大方養生美饌鐵板燒,,香蕉巧克力,,,,陳平一街,,國父紀念館捷運站,,,,,,,,,,,
,七七七樂酒場,,海綿蛋糕,,,,糖廠街,,府中捷運站,,,,,,,,,,,
,萬大路西藏路口豬肚湯,,烤布蕾,,,,武訓街,,南港展覽館捷運站,,,,,,,,,,,
,新台北食品行,,涼麵,,,,泰瑞三街,,南港軟體園區捷運站,,,,,,,,,,,
,OrangeDays,,雪花牛,,,,店湖一路,,植物園捷運站,,,,,,,,,,,
,tamemoose,,碎肉,,,,協同街,,中山國中捷運站,,,,,,,,,,,
,富錦樹353咖啡,,酸辣湯,,,,新正八街,,中山國小捷運站,,,,,,,,,,,
,糕糕在尚PanSteakbibimbap,,燒酒,,,,樹和路,,三重國小捷運站,,,,,,,,,,,
,甕也燒肉,,糖粉,,,,聖亭路,,三和國中捷運站,,,,,,,,,,,
,約克頂級燒肉,,韓式泡菜,,,,直潭七街,,徐匯中學捷運站,,,,,,,,,,,
,阿香三明治,,雞胸肉,,,,古合,,三民高中捷運站,,,,,,,,,,,
,周家活魚,,鹹派,,,,國中街,,輔大捷運站,,,,,,,,,,,
,SPOTTaipei,,小卷,,,,中棲路,,中和高中捷運站,,,,,,,,,,,
,蠔飲OysterInn,,冬瓜,,,,興竹街,,大湖公園捷運站,,,,,,,,,,,
,全成肉粽,,肉羹,,,,海產路,,大安森林公園捷運站,,,,,,,,,,,
,格拉齊義大利麵食館,,西瓜,,,,福林街,,台北車捷運站,,,,,,,,,,,
,大志軒拉麵,,伯爵茶,,,,玉門街,,板橋捷運站,,,,,,,,,,,
,長春素食,,油豆腐,,,,玉田,,松山捷運站,,,,,,,,,,,
,美心鐵板燒餐廳,,洋芋,,,,大明街,,南港捷運站,,,,,,,,,,,
,富呷一方健康料理FusionDinner,,扇貝,,,,公道路,,鶯歌捷運站,,,,,,,,,,,
,UZNAOMOM杏桃鬆餅屋,,貢丸,,,,宜昌四街,,小港捷運站,,,,,,,,,,,
,石川日式食堂,,絞肉,,,,五興路,,草衙捷運站,,,,,,,,,,,
,Fun手作點心坊,,溫泉蛋,,,,後壁厝,,獅甲捷運站,,,,,,,,,,,
,大佳牛雜湯,,旗魚,,,,關新二街,,後驛捷運站,,,,,,,,,,,
,豆腐村,,辣炒年糕,,,,永科環路,,凹子底捷運站,,,,,,,,,,,
,粟家牛肉麵,,大骨,,,,湖西,,左營高鐵捷運站,,,,,,,,,,,
,產出TheFood,,葡萄乾,,,,思源街,,後勁捷運站,,,,,,,,,,,
,意麵王,,酪梨,,,,九甲路,,青埔捷運站,,,,,,,,,,,
,特有種商行,,燉雞,,,,後昌路,,西子灣捷運站,,,,,,,,,,,
,暹廚泰式料理餐廳,,燒賣,,,,前洲子,,鹽埕埔捷運站,,,,,,,,,,,
,豪香熱炒,,糖水,,,,塭港,,五塊厝捷運站,,,,,,,,,,,
,椅子咖啡FABRICA,,餐前麵包,,,,恆光街,,鳳山西捷運站,,,,,,,,,,,
,PetitPark小公園,,韓式烤肉,,,,蘇州一街,,鳳山捷運站,,,,,,,,,,,
,介紹店鋪,,羹湯,,,,朝陽街居易巷,,大寮捷運站,,,,,,,,,,,
,奧里安達魯日本咖哩專賣店,,蘋果派,,,,銀店街,,南岡山捷運站,,,,,,,,,,,
,台北寒舍艾美酒店宴會廳,,鰻魚,,,,復新東街,,籬仔內捷運站,,,,,,,,,,,
,門司燒きカレー,,水波蛋,,,,環館五路,,哈瑪星捷運站,,,,,,,,,,,
,CaffèLeMANI,,牛肉湯,,,,觀海街,,凱旋捷運站,,,,,,,,,,,
,ColorC'ode凱莉小姐,,台菜,,,,八德南路,,大東捷運站,,,,,,,,,,,
,大廳茶軒,,生蠔,,,,新嶺三街,,美麗島捷運站,,,,,,,,,,,
,多麼咖啡,,白肉,,,,藝術南街,,凱旋瑞田捷運站,,,,,,,,,,,
,采岳軒重慶抄手麵食,,肉盤,,,,下崙路,,凱旋中華捷運站,,,,,,,,,,,
,棻蘭家廚,,芋泥,,,,民仁街,,橋頭火車捷運站,,,,,,,,,,,
,櫻桃小丸子爆米花專賣店,,果凍,,,,義民路,,高雄車捷運站,,,,,,,,,,,
,吉野家,,帝王蟹,,,,地政街,,高雄國際機場捷運站,,,,,,,,,,,
,嘉義傳統豆花,,春捲,,,,久安七街,,三多商圈捷運站,,,,,,,,,,,
,老乾杯,,柳橙,,,,厚北路,,中央公園捷運站,,,,,,,,,,,
,北投老爺酒店純PURECUSINE,,紫米,,,,泰成路,,巨蛋捷運站,,,,,,,,,,,
,Jolly手工釀啤酒泰食餐廳-慶城店,,飯粒,,,,精忠七村,,生態園區捷運站,,,,,,,,,,,
,粥品小舖,,滷蛋,,,,館前一路,,國家體育園區捷運站,,,,,,,,,,,
,RevolutionNow,,蕃薯,,,,永華街,,楠梓加工區捷運站,,,,,,,,,,,
,林東芳牛肉麵,,鮮果,,,,西安街,,都會公園捷運站,,,,,,,,,,,
,竜卷龍卷,,臘腸,,,,工二工業區工七路,,橋頭糖廠捷運站,,,,,,,,,,,
,阿卿麵線,,比薩,,,,下莊中興路,,西子灣捷運站,,,,,,,,,,,
,StudioConfluence,,水蜜桃,,,,秀中街,,市議會捷運站,,,,,,,,,,,
,醬太郎日式燒肉,,牛筋,,,,植福路,,文化中心捷運站,,,,,,,,,,,
,喆園餐廳,,奶油味,,,,巨輪路,,技擊館捷運站,,,,,,,,,,,
,仙草時代,,生啤酒,,,,保生一街,,衛武營捷運站,,,,,,,,,,,
,彩虹咖啡,,白肉鍋,,,,安興路,,前鎮之星捷運站,,,,,,,,,,,
,提拉米蘇精緻蛋糕,,米粉湯,,,,振英街,,夢時代捷運站,,,,,,,,,,,
,老先覺麻辣窯燒鍋,,排骨湯,,,,頂濃路,,經貿園區捷運站,,,,,,,,,,,
,Kafemera,,梅花豬肉,,,,明誠四路,,軟體園區捷運站,,,,,,,,,,,
,PSTAPAS西班牙餐酒館,,魚漿,,,,秀山三路,,高雄展覽館捷運站,,,,,,,,,,,
,緒樂酒場,,酸菜白肉鍋,,,,高上路,,旅運中心捷運站,,,,,,,,,,,
,咖博館,,銅盤烤肉,,,,大溪路,,光榮碼頭捷運站,,,,,,,,,,,
,台灣鹽酥雞,,鳳爪,,,,頂大埔,,真愛碼頭捷運站,,,,,,,,,,,
,和魂屋日式輕食館,,蝦醬,,,,渭水路,,駁二大義捷運站,,,,,,,,,,,
,麵屋輝,,燻鮭,,,,惠中七街,,駁二蓬萊捷運站,,,,,,,,,,,
,晴光紅豆餅,,燻雞,,,,霞海路,,前鎮高中捷運站,,,,,,,,,,,
,老呂鹽燒,,叉燒包,,,,初路鹿二街,,油廠國小捷運站,,,,,,,,,,,
,小熟成牛肉麵,,水果沙拉,,,,高鐵三路,,信義國小捷運站,,,,,,,,,,,
,火之舞蓁品燒和牛放題,,牛肉河粉,,,,大度路,,鳳山國中捷運站,,,,,,,,,,,
,岡太郎家日式料理,,牛肉漢堡,,,,永興巷,,美麗島捷運站,,,,,,,,,,,
,囍越越南美食,,石鍋拌,,,,教忠街,,,,,,,,,,,,,
,阿英滷肉飯,,米酒,,,,甘州街,,,,,,,,,,,,,
,PizzaDenise,,豆子,,,,瓦厝埔,,,,,,,,,,,,,
,一氣水產浜燒專門店,,例湯,,,,大新街,,,,,,,,,,,,,
,新營人牛肉,,和風沙拉,,,,南崁路,,,,,,,,,,,,,
,Rawcafe,,抹茶紅豆,,,,仁山巷,,,,,,,,,,,,,
,新沙洞韓國烤肉,,果粒,,,,育德三街,,,,,,,,,,,,,
,豆花鄉,,油蔥,,,,功湖路,,,,,,,,,,,,,
,TakeFive,,泡飯,,,,公園一街,,,,,,,,,,,,,
,大直肉圓,,海鮮義大利麵,,,,同源路一街,,,,,,,,,,,,,
,貳月咖啡,,馬鈴薯沙拉,,,,廣興二街,,,,,,,,,,,,,
,早鳥吃早餐,,梅花豬,,,,長興街一段,,,,,,,,,,,,,
,阿馬非Coffee,,莎莎醬,,,,楓樹西街,,,,,,,,,,,,,
,平安京茶事,,部隊鍋,,,,介仁街,,,,,,,,,,,,,
,職人定食,,筍乾,,,,援港路,,,,,,,,,,,,,
,曾家鮮果汁,,椰奶,,,,六安街,,,,,,,,,,,,,
,瓦城大心新泰式麵食,,蜂蜜芥末醬,,,,正大路,,,,,,,,,,,,,
,丸隆日式料理,,豬血,,,,文林二街,,,,,,,,,,,,,
,百里香蚌麵,,雞肉飯,,,,工二工業區工四路,,,,,,,,,,,,,
,海力士,,太陽蛋,,,,工二區工三路,,,,,,,,,,,,,
,牛肉陳,,牛蒡,,,,文自路,,,,,,,,,,,,,
,一幻拉麵,,王子麵,,,,成功八路,,,,,,,,,,,,,
,六順豆花,,可可粉,,,,國慶十街,,,,,,,,,,,,,
,LoveToasti吐司,,巧克力冰淇淋,,,,國富十七街,,,,,,,,,,,,,
,東區粉圓,,白米飯,,,,九芎根,,,,,,,,,,,,,
,鬍鬚張,,白湯,,,,源福五街,,,,,,,,,,,,,
,PSBUBU汽車餐廳,,石鍋拌飯,,,,某旦巷,,,,,,,,,,,,,
,小自由,,冰咖啡,,,,宏林街,,,,,,,,,,,,,
,屋頂上的貓私廚,,羊肉爐,,,,寶元路二段,,,,,,,,,,,,,
,三一Bloom,,貝果,,,,斗苑路頂後段,,,,,,,,,,,,,
,天然臺湘菜館,,油飯,,,,謢岸路,,,,,,,,,,,,,
,圖圖果霜優格,,泡菜鍋,,,,溝皂五街,,,,,,,,,,,,,
,臨沂殿,,洋蔥圈,,,,藝術路,,,,,,,,,,,,,
,Fame名采茶餐廳,,紅豆餅,,,,宮中街,,,,,,,,,,,,,
,pondburgercafe,,美式漢堡,,,,夏墅,,,,,,,,,,,,,
,三本味日式料理,,苦瓜,,,,新生一路,,,,,,,,,,,,,
,黑岩古早味黑砂糖剉冰,,烤肉醬,,,,榮譽街,,,,,,,,,,,,,
,徐羅伐韓國料理,,酒醋,,,,𠄞林路,,,,,,,,,,,,,
,參差_餘波未了RememberCafe,,淡菜,,,,后寮路,,,,,,,,,,,,,
,318法鬥餐廳,,蛋皮,,,,彰德街,,,,,,,,,,,,,
,龍都冰果室,,魚丸,,,,堤塘港路,,,,,,,,,,,,,
,富士山龍,,筍絲,,,,行忠路,,,,,,,,,,,,,
,傲翔中泰料理,,楓糖,,,,頂東路,,,,,,,,,,,,,
,方糖咖啡館,,綠豆,,,,湖水路,,,,,,,,,,,,,
,342巷cafe,,蓋飯,,,,興中二路,,,,,,,,,,,,,
,溫州街蘿蔔絲餅,,蜜糖,,,,文化北路一段,,,,,,,,,,,,,
,No5cafe,,蔬菜湯,,,,賢正街,,,,,,,,,,,,,
,蜍房Mr.Frosch,,豬油,,,,高鐵十路,,,,,,,,,,,,,
,Greenycafe菜鳥咖啡,,燉肉,,,,樟原路,,,,,,,,,,,,,
,OWNHOTPOT旺客鍋坊,,檸檬味,,,,鳳旗路,,,,,,,,,,,,,
,黑白毛海鮮,,手捲,,,,館前南路,,,,,,,,,,,,,
,惡燒肉便當,,比目魚,,,,聽濤路,,,,,,,,,,,,,
,老娘米粉湯,,牛舌,,,,精誠十五街,,,,,,,,,,,,,
,茂園餐廳,,甘蔗,,,,中興東路,,,,,,,,,,,,,
,aupetitcochon哈古小館,,石頭火鍋,,,,西藏街,,,,,,,,,,,,,
,南台灣,,肉丸,,,,善志街,,,,,,,,,,,,,
,豆味行,,肉桂粉,,,,觀山街,,,,,,,,,,,,,
,大樹站,,肉餡,,,,富華街,,,,,,,,,,,,,
,L先生義法餐廳-MonsieurLRestaurant,,杏仁片,,,,北明路,,,,,,,,,,,,,
,定食8,,杏桃,,,,復興三路,,,,,,,,,,,,,
,夏慕尼新香榭鐵板燒,,抹茶冰淇淋,,,,龍仁路,,,,,,,,,,,,,
,翡冷翠Nerbone,,明太子雞肉,,,,明鳳六街,,,,,,,,,,,,,
,好日子義式餐坊,,砂糖,,,,北庄路,,,,,,,,,,,,,
,知味觀,,秋葵,,,,民和東街,,,,,,,,,,,,,
,BlackBullFarm,,紅椒,,,,新生街,,,,,,,,,,,,,
,緣聚成家蔬食料理,,泰式奶茶,,,,慈航路,,,,,,,,,,,,,
,玉米家,,海鮮湯,,,,興全路,,,,,,,,,,,,,
,香川屋讚岐烏龍麵,,烤魚,,,,裕德街,,,,,,,,,,,,,
,豆腐伯涼麵,,烤鴨,,,,祥順二路,,,,,,,,,,,,,
,天然紅豆腐豬血湯,,烏龍茶,,,,中清西一街,,,,,,,,,,,,,
,江蘇菜盒店,,葡萄柚,,,,大順二路,,,,,,,,,,,,,
,起士公爵,,葡萄酒,,,,甲六路,,,,,,,,,,,,,
,Coda&Bongos,,酸奶,,,,新貴北街,,,,,,,,,,,,,
,龍記搶鍋麵,,龍鬚菜,,,,松竹二路,,,,,,,,,,,,,
,8%ice信義食尚,,優格醬,,,,壟勾路,,,,,,,,,,,,,
,旬香義式餐坊,,韓式辣醬,,,,南滬崎頭,,,,,,,,,,,,,
,OceanCoffee海洋咖啡,,雞軟骨,,,,富漁四路,,,,,,,,,,,,,
,金客多義大利麵,,土雞,,,,長順街,,,,,,,,,,,,,
,高仕蛋糕,,小籠包,,,,紹興路,,,,,,,,,,,,,
,手殘做的美食地圖,,中卷,,,,健康新村四街,,,,,,,,,,,,,
,頂燒,,日式拉麵,,,,興勇街,,,,,,,,,,,,,
,Lawry's勞瑞斯牛肋排餐廳,,月亮蝦餅,,,,華美七街,,,,,,,,,,,,,
,ImPasta,,包肉,,,,八德三街,,,,,,,,,,,,,
,鍋膳,,奶昔,,,,迎旭二街,,,,,,,,,,,,,
,草莓工房,,肉鬆,,,,智仁街,,,,,,,,,,,,,
,小黑珈琲,,西米露,,,,興寧街,,,,,,,,,,,,,
,豐盛食堂,,沙茶醬,,,,茶專一街,,,,,,,,,,,,,
,禪閣炸雞日本最高金賞,,豆沙,,,,光華東路,,,,,,,,,,,,,
,饗食天堂,,豆苗,,,,三叉坑,,,,,,,,,,,,,
,二木酒.料理,,抹茶牛奶,,,,東十二街,,,,,,,,,,,,,
,瞞著爹,,松阪豬肉,,,,站區南路,,,,,,,,,,,,,
,LeRubanPâtisserie-法朋烘焙甜點坊,,肥腸,,,,博路,,,,,,,,,,,,,
,ColorRoastcafe咖樂烘豆,,花枝漿,,,,大竹二街,,,,,,,,,,,,,
,嵐迪義大利麵館,,洋蔥湯,,,,成德一街,,,,,,,,,,,,,
,新營豆花,,茄汁,,,,興業路,,,,,,,,,,,,,
,寧波生煎包,,香煎蘿蔔糕,,,,永吉街,,,,,,,,,,,,,
,紅豆食府,,起士蛋糕,,,,中北三街,,,,,,,,,,,,,
,illuminé果昂甜品,,彩椒,,,,大聖路,,,,,,,,,,,,,
,樂慕亞,,軟糖,,,,民生二街,,,,,,,,,,,,,
,伊通包子店,,魚乾,,,,北糖二街,,,,,,,,,,,,,
,庫卡咖啡,,椰子,,,,華豐一街,,,,,,,,,,,,,
,PSTAPAS,,綜合生魚片,,,,牛頭路,,,,,,,,,,,,,
,六出雪花,,蔬菜盤,,,,造船路,,,,,,,,,,,,,
,小樽拉麵,,豬肉鍋,,,,仁德五路,,,,,,,,,,,,,
,麒麟一番搾,,醋醬,,,,城中四街,,,,,,,,,,,,,
,三三活力早餐店,,墨魚汁,,,,水里三路,,,,,,,,,,,,,
,燈籠滷味,,澱粉,,,,南昌街,,,,,,,,,,,,,
,大龍峒肉羹-米粉湯,,薯塊,,,,阿公店路,,,,,,,,,,,,,
,海峽會,,雞肉義大利麵,,,,環溪四街,,,,,,,,,,,,,
,HouseBistro好適廚坊,,蟹腳,,,,南村路,,,,,,,,,,,,,
,大嗑西式餐館,,鹹豬肉,,,,民生東路二段,,,,,,,,,,,,,
,長鼻子泰國餐廳,,鱸魚,,,,松智一街,,,,,,,,,,,,,
,高雄五福鮮蝦扁食,,鯷魚,,,,長春五路,,,,,,,,,,,,,
,子味食堂,,叉燒拉麵,,,,平元,,,,,,,,,,,,,
,吃吃看TASTERS,,小麥,,,,新寮一路,,,,,,,,,,,,,
,金華麵店,,太子醬,,,,左營路,,,,,,,,,,,,,
,廖家牛肉麵,,手卷,,,,平和五街,,,,,,,,,,,,,
,有幸福cafe,,木碗沙拉,,,,天寶街,,,,,,,,,,,,,
,宗壽司,,牛肉飯,,,,大坑街,,,,,,,,,,,,,
,TheOwl敖唷韓式湯飯,,台式泡菜,,,,明潭路,,,,,,,,,,,,,
,吐司工寓,,白蝦,,,,仁化工十八路,,,,,,,,,,,,,
,永吉路30巷四川特色滷味、清菜滷時間FriJan82316502016四川特色滷味,,老饕牛排,,,,建功路,,,,,,,,,,,,,
,天香回味養生鍋,,東坡肉,,,,平山一路三街,,,,,,,,,,,,,
,麵屋元,,法式麵包,,,,草山路,,,,,,,,,,,,,
,五二牛肉麵,,花枝丸,,,,華城二路,,,,,,,,,,,,,
,六堆伙房,,洋菇,,,,民生南街,,,,,,,,,,,,,
,梅光軒,,炸醬麵,,,,衙平一街,,,,,,,,,,,,,
,月見ル君想フ,,核果,,,,新仁二街,,,,,,,,,,,,,
,松山區王家麵館,,海鮮豆腐,,,,興華東街,,,,,,,,,,,,,
,StayRealCafébyGabee,,海鮮麵,,,,修文路,,,,,,,,,,,,,
,內湖Bluedeer布鹿果漾新鮮式,,班尼迪克蛋,,,,松羅南巷,,,,,,,,,,,,,
,仟軒茶屋,,粉紅醬,,,,民鋒路,,,,,,,,,,,,,
,百味坊,,羔羊,,,,興和路,,,,,,,,,,,,,
,8%ice冰淇淋專門店,,軟殼蟹,,,,廣豐一街,,,,,,,,,,,,,
,大盎司牛排,,椒麻雞,,,,黃金大鎮,,,,,,,,,,,,,
,PATH餐酒館,,焦糖醬,,,,玉田街,,,,,,,,,,,,,
,E61咖啡,,菲力牛排,,,,文苑街,,,,,,,,,,,,,
,陳記腸蚵專業麵線,,熔岩巧克力,,,,雙和街,,,,,,,,,,,,,
,駱記小炒,,腐皮,,,,慶祥街,,,,,,,,,,,,,
,滷底撈,,蒸餃,,,,豊??,,,,,,,,,,,,,
,外傘頂洲蚵仔之家,,辣粉,,,,潭底子,,,,,,,,,,,,,
,鄉村煙燻滷味,,蝸牛,,,,大容東街,,,,,,,,,,,,,
,韓鶴亭,,燒餅,,,,蜈蜞二路,,,,,,,,,,,,,
,澳越河粉,,薑汁,,,,潭坪,,,,,,,,,,,,,
,LeftpartyBistronomique佐派份子創意餐酒館,,檸檬皮,,,,敬三街,,,,,,,,,,,,,
,布魯克海鮮吧BrookhurstSeafoodBar,,檸檬紅茶,,,,忠義一街,,,,,,,,,,,,,
,番紅花印度美饌,,雞柳,,,,咬仔竹,,,,,,,,,,,,,
,PETITDOUX甜點小酒館,,蘋果汁,,,,懇親路,,,,,,,,,,,,,
,健安雞肉飯,,麵糊,,,,東門路,,,,,,,,,,,,,
,戴記福建涼麵,,鹽燒,,,,三民路二段,,,,,,,,,,,,,
,IamHereCafe資訊,,大白菜,,,,九東路,,,,,,,,,,,,,
,澎派創意冰館,,大蔥,,,,中湖路,,,,,,,,,,,,,
,魚韻,,手沖咖啡,,,,京中一街,,,,,,,,,,,,,
,花蝶15.25綠茶館,,日式咖哩,,,,大榮三路,,,,,,,,,,,,,
,OvertureCafé,,水梨,,,,台西南路,,,,,,,,,,,,,
,丼物食堂,,牛肉丸,,,,旱溪二街,,,,,,,,,,,,,
,飄香屋,,牛油,,,,復華一街,,,,,,,,,,,,,
,萊茵堡西餐,,牛蒡絲,,,,武慶二路,,,,,,,,,,,,,
,滿穗台菜,,奶精,,,,大仁南街,,,,,,,,,,,,,
,梁記北平良田刀削麵館,,冰紅茶,,,,文東街,,,,,,,,,,,,,
,貳樓餐廳SecondFloorCafe西湖店,,安格斯黑牛,,,,沙崙後,,,,,,,,,,,,,
,Kiko'sDinerwithSanrio夏威夷漢堡排專賣店,,竹筍,,,,長安路,,,,,,,,,,,,,
,YAYOI彌生軒,,肉丸子,,,,頂興路,,,,,,,,,,,,,
,阿輝麵線,,沙朗牛排,,,,旗津三路,,,,,,,,,,,,,
,蕾蓓蒂比利時鬆餅LePetitWaffle,,拖鞋麵包,,,,民有十二街,,,,,,,,,,,,,
,艾倫狄克森咖啡與廚房,,油麵,,,,斗六六路,,,,,,,,,,,,,
,拾穗Bakery&Kitchen,,哈密瓜,,,,蘇南公路,,,,,,,,,,,,,
,Okaeriお帰り吃碗拉麵吧,,洋芋片,,,,牡丹,,,,,,,,,,,,,
,索瓦咖啡SowaCafe,,紅燒肉,,,,聖愛路,,,,,,,,,,,,,
,怡客咖啡,,柴魚片,,,,文吉一街,,,,,,,,,,,,,
,貳房苑．雙好設計,,海菜,,,,新生路,,,,,,,,,,,,,
,五弄一番,,蚵仔煎,,,,湖北街,,,,,,,,,,,,,
,PABLO,,蛋沙拉,,,,河堤北路,,,,,,,,,,,,,
,MiuyaCafe米屋咖啡,,蛋黃醬,,,,溫泉路湯元巷,,,,,,,,,,,,,
,奧耶炭烤三明治OhyaBBQ,,魚皮,,,,文化三路,,,,,,,,,,,,,
,上海小吃館,,魚翅,,,,淡海路,,,,,,,,,,,,,
,東北軒酸菜白肉鍋,,麻油雞,,,,斗苑西路,,,,,,,,,,,,,
,內湖文德鍋貼,,義式咖啡,,,,復興三街,,,,,,,,,,,,,
,Nicegreen美蔬菜廚房,,蒸籠,,,,復華十街,,,,,,,,,,,,,
,鍋加鍋一鍋一燒,,魯肉,,,,古庄,,,,,,,,,,,,,
,史大華精緻鴛鴦鍋,,雞汁,,,,魚杭,,,,,,,,,,,,,
,正宗華記香菇肉粥,,雞尾酒,,,,大源二三街,,,,,,,,,,,,,
,幸福小棧,,雞排,,,,南城街,,,,,,,,,,,,,
,台北萬華艋舺柳州螺螄粉,,雞蛋豆腐,,,,西藏路,,,,,,,,,,,,,
,台北怡亨酒店,,鰹魚,,,,上大湖,,,,,,,,,,,,,
,apple203brunch,,可麗餅,,,,介壽路一段,,,,,,,,,,,,,
,福珍園,,奶醬,,,,中華西三街,,,,,,,,,,,,,
,阿助牛肉麵,,玉米湯,,,,媽祖宮五街,,,,,,,,,,,,,
,平價快炒,,冰茶,,,,車店街,,,,,,,,,,,,,
,樂田麵包屋,,米線,,,,永樂南路,,,,,,,,,,,,,
,意思意思咖啡,,肉捲,,,,宏昌十三街,,,,,,,,,,,,,
,油花炭火燒肉專門店,,肋排,,,,頂員林,,,,,,,,,,,,,
,誠食小柴,,咖哩雞,,,,國興一街,,,,,,,,,,,,,
,Mr.Old,,花草茶,,,,臥牛巷,,,,,,,,,,,,,
,赤牛城,,柳丁,,,,成功路,,,,,,,,,,,,,
,小蒙牛頂級麻辣養生鍋,,珍珠奶茶,,,,大順二街,,,,,,,,,,,,,
,PAPAPASTA,,香魚,,,,裕德路,,,,,,,,,,,,,
,無名日本料理店,,海瓜子,,,,文化北路二段,,,,,,,,,,,,,
,林家牛肉麵,,烏梅汁,,,,文山十街,,,,,,,,,,,,,
,華西街台南眼鏡無刺虱目魚,,脆薯,,,,小路,,,,,,,,,,,,,
,TheGreenRoom,,草籽,,,,十興三街,,,,,,,,,,,,,
,粉鳥林漁食肆,,茶泡飯,,,,丹鳳街,,,,,,,,,,,,,
,麻神,,梅花肉,,,,新埔路,,,,,,,,,,,,,
,CafeKitchen咖啡廚房,,豚骨拉麵,,,,楠梓加工出口區西六街,,,,,,,,,,,,,
,北投魷魚傳統小吃,,雪酪,,,,柳橋西路,,,,,,,,,,,,,
,官網無,,魚湯,,,,上大溪,,,,,,,,,,,,,
,PâtisserieALEX法式甜點,,魚餃,,,,誠勇路,,,,,,,,,,,,,
,瓦法奇朵,,稀飯,,,,成廣路,,,,,,,,,,,,,
,雲城泰緬美食,,筆管麵,,,,筧橋路,,,,,,,,,,,,,
,353釣蝦場,,黑醋栗,,,,朝富五街,,,,,,,,,,,,,
,aday日常生活咖啡,,蜂蜜芥末,,,,好金路,,,,,,,,,,,,,
,銀記手擀刀切牛肉麵,,蒜末,,,,豐功路,,,,,,,,,,,,,
,sharetea,,蜜汁叉燒,,,,金城路三段,,,,,,,,,,,,,
,滿堂紅頂級麻辣鴛鴦火鍋,,蜜糖吐司,,,,福興,,,,,,,,,,,,,
